Date,Day,Name,Type
10/05/2005,Tuesday,Radonitsa,National Holiday
21/06/2005,Tuesday,June Solstice,Season
22/06/2005,Wednesday,Remembrance Day of Victims of the Great Patriotic War,Observance
03/07/2005,Sunday,Independence Day of the Republic of Belarus,National Holiday
06/07/2005,Wednesday,Kupalle (Day 1),Observance
07/07/2005,Thursday,Kupalle (Day 2),Observance
23/09/2005,Friday,September Equinox,Season
14/10/2005,Friday,Mother's Day,Observance
02/11/2005,Wednesday,Remembrance Day,Observance
07/11/2005,Monday,October Revolution Day,National Holiday
21/12/2005,Wednesday,December Solstice,Season
25/12/2005,Sunday,Catholic Christmas Day,National Holiday
31/12/2005,Saturday,New Year's Eve,Observance
01/01/2006,Sunday,New Year's Day,National Holiday
07/01/2006,Saturday,Orthodox Christmas Day,National Holiday
14/02/2006,Tuesday,Valentine's Day,Observance
23/02/2006,Thursday,Defender of the Fatherland Day,Observance
08/03/2006,Wednesday,Women's Day,National Holiday
15/03/2006,Wednesday,Constitution Day,Observance
20/03/2006,Monday,March Equinox,Season
02/04/2006,Sunday,Union Day of Belarus and Russia,Observance
16/04/2006,Sunday,Catholic Easter Sunday,Observance
23/04/2006,Sunday,Orthodox Easter Sunday,"Observance, Orthodox"
26/04/2006,Wednesday,Day of Remembrance of the Chernobyl Tragedy,Observance
01/05/2006,Monday,Labour Day,National Holiday
02/05/2006,Tuesday,Radonitsa,National Holiday
09/05/2006,Tuesday,Victory Day,National Holiday
14/05/2006,Sunday,Day of the National Emblem and Flag of Belarus,Observance
21/06/2006,Wednesday,June Solstice,Season
22/06/2006,Thursday,Remembrance Day of Victims of the Great Patriotic War,Observance
03/07/2006,Monday,Independence Day of the Republic of Belarus,National Holiday
06/07/2006,Thursday,Kupalle (Day 1),Observance
07/07/2006,Friday,Kupalle (Day 2),Observance
23/09/2006,Saturday,September Equinox,Season
14/10/2006,Saturday,Mother's Day,Observance
02/11/2006,Thursday,Remembrance Day,Observance
07/11/2006,Tuesday,October Revolution Day,National Holiday
22/12/2006,Friday,December Solstice,Season
25/12/2006,Monday,Catholic Christmas Day,National Holiday
31/12/2006,Sunday,New Year's Eve,Observance
01/01/2007,Monday,New Year's Day,National Holiday
07/01/2007,Sunday,Orthodox Christmas Day,National Holiday
14/02/2007,Wednesday,Valentine's Day,Observance
23/02/2007,Friday,Defender of the Fatherland Day,Observance
08/03/2007,Thursday,Women's Day,National Holiday
15/03/2007,Thursday,Constitution Day,Observance
21/03/2007,Wednesday,March Equinox,Season
02/04/2007,Monday,Union Day of Belarus and Russia,Observance
08/04/2007,Sunday,Catholic Easter Sunday,Observance
08/04/2007,Sunday,Orthodox Easter Sunday,"Observance, Orthodox"
17/04/2007,Tuesday,Radonitsa,National Holiday
26/04/2007,Thursday,Day of Remembrance of the Chernobyl Tragedy,Observance
01/05/2007,Tuesday,Labour Day,National Holiday
09/05/2007,Wednesday,Victory Day,National Holiday
13/05/2007,Sunday,Day of the National Emblem and Flag of Belarus,Observance
21/06/2007,Thursday,June Solstice,Season
22/06/2007,Friday,Remembrance Day of Victims of the Great Patriotic War,Observance
03/07/2007,Tuesday,Independence Day of the Republic of Belarus,National Holiday
06/07/2007,Friday,Kupalle (Day 1),Observance
07/07/2007,Saturday,Kupalle (Day 2),Observance
23/09/2007,Sunday,September Equinox,Season
14/10/2007,Sunday,Mother's Day,Observance
02/11/2007,Friday,Remembrance Day,Observance
07/11/2007,Wednesday,October Revolution Day,National Holiday
22/12/2007,Saturday,December Solstice,Season
25/12/2007,Tuesday,Catholic Christmas Day,National Holiday
31/12/2007,Monday,New Year's Eve,Observance
01/01/2008,Tuesday,New Year's Day,National Holiday
07/01/2008,Monday,Orthodox Christmas Day,National Holiday
14/02/2008,Thursday,Valentine's Day,Observance
23/02/2008,Saturday,Defender of the Fatherland Day,Observance
08/03/2008,Saturday,Women's Day,National Holiday
15/03/2008,Saturday,Constitution Day,Observance
20/03/2008,Thursday,March Equinox,Season
23/03/2008,Sunday,Catholic Easter Sunday,Observance
02/04/2008,Wednesday,Union Day of Belarus and Russia,Observance
26/04/2008,Saturday,Day of Remembrance of the Chernobyl Tragedy,Observance
27/04/2008,Sunday,Orthodox Easter Sunday,"Observance, Orthodox"
01/05/2008,Thursday,Labour Day,National Holiday
06/05/2008,Tuesday,Radonitsa,National Holiday
09/05/2008,Friday,Victory Day,National Holiday
11/05/2008,Sunday,Day of the National Emblem and Flag of Belarus,Observance
21/06/2008,Saturday,June Solstice,Season
22/06/2008,Sunday,Remembrance Day of Victims of the Great Patriotic War,Observance
03/07/2008,Thursday,Independence Day of the Republic of Belarus,National Holiday
06/07/2008,Sunday,Kupalle (Day 1),Observance
07/07/2008,Monday,Kupalle (Day 2),Observance
22/09/2008,Monday,September Equinox,Season
14/10/2008,Tuesday,Mother's Day,Observance
02/11/2008,Sunday,Remembrance Day,Observance
07/11/2008,Friday,October Revolution Day,National Holiday
21/12/2008,Sunday,December Solstice,Season
25/12/2008,Thursday,Catholic Christmas Day,National Holiday
31/12/2008,Wednesday,New Year's Eve,Observance
01/01/2009,Thursday,New Year's Day,National Holiday
07/01/2009,Wednesday,Orthodox Christmas Day,National Holiday
14/02/2009,Saturday,Valentine's Day,Observance
23/02/2009,Monday,Defender of the Fatherland Day,Observance
08/03/2009,Sunday,Women's Day,National Holiday
15/03/2009,Sunday,Constitution Day,Observance
20/03/2009,Friday,March Equinox,Season
02/04/2009,Thursday,Union Day of Belarus and Russia,Observance
12/04/2009,Sunday,Catholic Easter Sunday,Observance
19/04/2009,Sunday,Orthodox Easter Sunday,"Observance, Orthodox"
26/04/2009,Sunday,Day of Remembrance of the Chernobyl Tragedy,Observance
28/04/2009,Tuesday,Radonitsa,National Holiday
01/05/2009,Friday,Labour Day,National Holiday
09/05/2009,Saturday,Victory Day,National Holiday
10/05/2009,Sunday,Day of the National Emblem and Flag of Belarus,Observance
21/06/2009,Sunday,June Solstice,Season
22/06/2009,Monday,Remembrance Day of Victims of the Great Patriotic War,Observance
03/07/2009,Friday,Independence Day of the Republic of Belarus,National Holiday
06/07/2009,Monday,Kupalle (Day 1),Observance
07/07/2009,Tuesday,Kupalle (Day 2),Observance
23/09/2009,Wednesday,September Equinox,Season
14/10/2009,Wednesday,Mother's Day,Observance
02/11/2009,Monday,Remembrance Day,Observance
07/11/2009,Saturday,October Revolution Day,National Holiday
21/12/2009,Monday,December Solstice,Season
25/12/2009,Friday,Catholic Christmas Day,National Holiday
31/12/2009,Thursday,New Year's Eve,Observance
01/01/2010,Friday,New Year's Day,National Holiday
07/01/2010,Thursday,Orthodox Christmas Day,National Holiday
14/02/2010,Sunday,Valentine's Day,Observance
23/02/2010,Tuesday,Defender of the Fatherland Day,Observance
08/03/2010,Monday,Women's Day,National Holiday
15/03/2010,Monday,Constitution Day,Observance
20/03/2010,Saturday,March Equinox,Season
02/04/2010,Friday,Union Day of Belarus and Russia,Observance
04/04/2010,Sunday,Catholic Easter Sunday,Observance
04/04/2010,Sunday,Orthodox Easter Sunday,"Observance, Orthodox"
13/04/2010,Tuesday,Radonitsa,National Holiday
26/04/2010,Monday,Day of Remembrance of the Chernobyl Tragedy,Observance
01/05/2010,Saturday,Labour Day,National Holiday
09/05/2010,Sunday,Victory Day,National Holiday
09/05/2010,Sunday,Day of the National Emblem and Flag of Belarus,Observance
21/06/2010,Monday,June Solstice,Season
22/06/2010,Tuesday,Remembrance Day of Victims of the Great Patriotic War,Observance
03/07/2010,Saturday,Independence Day of the Republic of Belarus,National Holiday
06/07/2010,Tuesday,Kupalle (Day 1),Observance
07/07/2010,Wednesday,Kupalle (Day 2),Observance
23/09/2010,Thursday,September Equinox,Season
14/10/2010,Thursday,Mother's Day,Observance
02/11/2010,Tuesday,Remembrance Day,Observance
07/11/2010,Sunday,October Revolution Day,National Holiday
22/12/2010,Wednesday,December Solstice,Season
25/12/2010,Saturday,Catholic Christmas Day,National Holiday
31/12/2010,Friday,New Year's Eve,Observance
01/01/2011,Saturday,New Year's Day,National Holiday
07/01/2011,Friday,Orthodox Christmas Day,National Holiday
14/02/2011,Monday,Valentine's Day,Observance
23/02/2011,Wednesday,Defender of the Fatherland Day,Observance
08/03/2011,Tuesday,Women's Day,National Holiday
15/03/2011,Tuesday,Constitution Day,Observance
21/03/2011,Monday,March Equinox,Season
02/04/2011,Saturday,Union Day of Belarus and Russia,Observance
24/04/2011,Sunday,Catholic Easter Sunday,Observance
24/04/2011,Sunday,Orthodox Easter Sunday,"Observance, Orthodox"
26/04/2011,Tuesday,Day of Remembrance of the Chernobyl Tragedy,Observance
01/05/2011,Sunday,Labour Day,National Holiday
03/05/2011,Tuesday,Radonitsa,National Holiday
08/05/2011,Sunday,Day of the National Emblem and Flag of Belarus,Observance
09/05/2011,Monday,Victory Day,National Holiday
21/06/2011,Tuesday,June Solstice,Season
22/06/2011,Wednesday,Remembrance Day of Victims of the Great Patriotic War,Observance
03/07/2011,Sunday,Independence Day of the Republic of Belarus,National Holiday
06/07/2011,Wednesday,Kupalle (Day 1),Observance
07/07/2011,Thursday,Kupalle (Day 2),Observance
23/09/2011,Friday,September Equinox,Season
14/10/2011,Friday,Mother's Day,Observance
02/11/2011,Wednesday,Remembrance Day,Observance
07/11/2011,Monday,October Revolution Day,National Holiday
22/12/2011,Thursday,December Solstice,Season
25/12/2011,Sunday,Catholic Christmas Day,National Holiday
31/12/2011,Saturday,New Year's Eve,Observance
01/01/2012,Sunday,New Year's Day,National Holiday
07/01/2012,Saturday,Orthodox Christmas Day,National Holiday
14/02/2012,Tuesday,Valentine's Day,Observance
23/02/2012,Thursday,Defender of the Fatherland Day,Observance
08/03/2012,Thursday,Women's Day,National Holiday
15/03/2012,Thursday,Constitution Day,Observance
20/03/2012,Tuesday,March Equinox,Season
02/04/2012,Monday,Union Day of Belarus and Russia,Observance
08/04/2012,Sunday,Catholic Easter Sunday,Observance
15/04/2012,Sunday,Orthodox Easter Sunday,"Observance, Orthodox"
24/04/2012,Tuesday,Radonitsa,National Holiday
26/04/2012,Thursday,Day of Remembrance of the Chernobyl Tragedy,Observance
01/05/2012,Tuesday,Labour Day,National Holiday
09/05/2012,Wednesday,Victory Day,National Holiday
13/05/2012,Sunday,Day of the National Emblem and Flag of Belarus,Observance
21/06/2012,Thursday,June Solstice,Season
22/06/2012,Friday,Remembrance Day of Victims of the Great Patriotic War,Observance
03/07/2012,Tuesday,Independence Day of the Republic of Belarus,National Holiday
06/07/2012,Friday,Kupalle (Day 1),Observance
07/07/2012,Saturday,Kupalle (Day 2),Observance
22/09/2012,Saturday,September Equinox,Season
14/10/2012,Sunday,Mother's Day,Observance
02/11/2012,Friday,Remembrance Day,Observance
07/11/2012,Wednesday,October Revolution Day,National Holiday
21/12/2012,Friday,December Solstice,Season
25/12/2012,Tuesday,Catholic Christmas Day,National Holiday
31/12/2012,Monday,New Year's Eve,Observance
01/01/2013,Tuesday,New Year's Day,National Holiday
07/01/2013,Monday,Orthodox Christmas Day,National Holiday
14/02/2013,Thursday,Valentine's Day,Observance
23/02/2013,Saturday,Defender of the Fatherland Day,Observance
08/03/2013,Friday,Women's Day,National Holiday
15/03/2013,Friday,Constitution Day,Observance
20/03/2013,Wednesday,March Equinox,Season
31/03/2013,Sunday,Catholic Easter Sunday,Observance
02/04/2013,Tuesday,Union Day of Belarus and Russia,Observance
26/04/2013,Friday,Day of Remembrance of the Chernobyl Tragedy,Observance
01/05/2013,Wednesday,Labour Day,National Holiday
05/05/2013,Sunday,Orthodox Easter Sunday,"Observance, Orthodox"
09/05/2013,Thursday,Victory Day,National Holiday
12/05/2013,Sunday,Day of the National Emblem and Flag of Belarus,Observance
14/05/2013,Tuesday,Radonitsa,National Holiday
21/06/2013,Friday,June Solstice,Season
22/06/2013,Saturday,Remembrance Day of Victims of the Great Patriotic War,Observance
03/07/2013,Wednesday,Independence Day of the Republic of Belarus,National Holiday
06/07/2013,Saturday,Kupalle (Day 1),Observance
07/07/2013,Sunday,Kupalle (Day 2),Observance
22/09/2013,Sunday,September Equinox,Season
14/10/2013,Monday,Mother's Day,Observance
02/11/2013,Saturday,Remembrance Day,Observance
07/11/2013,Thursday,October Revolution Day,National Holiday
21/12/2013,Saturday,December Solstice,Season
25/12/2013,Wednesday,Catholic Christmas Day,National Holiday
31/12/2013,Tuesday,New Year's Eve,Observance
01/01/2014,Wednesday,New Year's Day,National Holiday
07/01/2014,Tuesday,Orthodox Christmas Day,National Holiday
14/02/2014,Friday,Valentine's Day,Observance
23/02/2014,Sunday,Defender of the Fatherland Day,Observance
08/03/2014,Saturday,Women's Day,National Holiday
15/03/2014,Saturday,Constitution Day,Observance
20/03/2014,Thursday,March Equinox,Season
02/04/2014,Wednesday,Union Day of Belarus and Russia,Observance
20/04/2014,Sunday,Catholic Easter Sunday,Observance
20/04/2014,Sunday,Orthodox Easter Sunday,"Observance, Orthodox"
26/04/2014,Saturday,Day of Remembrance of the Chernobyl Tragedy,Observance
29/04/2014,Tuesday,Radonitsa,National Holiday
01/05/2014,Thursday,Labour Day,National Holiday
09/05/2014,Friday,Victory Day,National Holiday
11/05/2014,Sunday,Day of the National Emblem and Flag of Belarus,Observance
21/06/2014,Saturday,June Solstice,Season
22/06/2014,Sunday,Remembrance Day of Victims of the Great Patriotic War,Observance
03/07/2014,Thursday,Independence Day of the Republic of Belarus,National Holiday
06/07/2014,Sunday,Kupalle (Day 1),Observance
07/07/2014,Monday,Kupalle (Day 2),Observance
23/09/2014,Tuesday,September Equinox,Season
14/10/2014,Tuesday,Mother's Day,Observance
02/11/2014,Sunday,Remembrance Day,Observance
07/11/2014,Friday,October Revolution Day,National Holiday
22/12/2014,Monday,December Solstice,Season
25/12/2014,Thursday,Catholic Christmas Day,National Holiday
31/12/2014,Wednesday,New Year's Eve,Observance
01/01/2015,Thursday,New Year's Day,National Holiday
02/01/2015,Friday,New Year Holiday,National Holiday
07/01/2015,Wednesday,Orthodox Christmas Day,National Holiday
10/01/2015,Saturday,Special Working Day,Working day on weekend
14/02/2015,Saturday,Valentine's Day,Observance
23/02/2015,Monday,Defender of the Fatherland Day,Observance
08/03/2015,Sunday,Women's Day,National Holiday
15/03/2015,Sunday,Constitution Day,Observance
21/03/2015,Saturday,March Equinox,Season
02/04/2015,Thursday,Union Day of Belarus and Russia,Observance
05/04/2015,Sunday,Catholic Easter Sunday,Observance
12/04/2015,Sunday,Orthodox Easter Sunday,"Observance, Orthodox"
20/04/2015,Monday,Radonitsa Holiday,National Holiday
21/04/2015,Tuesday,Radonitsa,National Holiday
25/04/2015,Saturday,Special Working Day,Working day on weekend
26/04/2015,Sunday,Day of Remembrance of the Chernobyl Tragedy,Observance
01/05/2015,Friday,Labour Day,National Holiday
09/05/2015,Saturday,Victory Day,National Holiday
10/05/2015,Sunday,Day of the National Emblem and Flag of Belarus,Observance
21/06/2015,Sunday,June Solstice,Season
22/06/2015,Monday,Remembrance Day of Victims of the Great Patriotic War,Observance
03/07/2015,Friday,Independence Day of the Republic of Belarus,National Holiday
06/07/2015,Monday,Kupalle (Day 1),Observance
07/07/2015,Tuesday,Kupalle (Day 2),Observance
23/09/2015,Wednesday,September Equinox,Season
14/10/2015,Wednesday,Mother's Day,Observance
02/11/2015,Monday,Remembrance Day,Observance
07/11/2015,Saturday,October Revolution Day,National Holiday
22/12/2015,Tuesday,December Solstice,Season
25/12/2015,Friday,Catholic Christmas Day,National Holiday
31/12/2015,Thursday,New Year's Eve,Observance
01/01/2016,Friday,New Year's Day,National Holiday
07/01/2016,Thursday,Orthodox Christmas Day,National Holiday
14/02/2016,Sunday,Valentine's Day,Observance
23/02/2016,Tuesday,Defender of the Fatherland Day,Observance
08/03/2016,Tuesday,Women's Day,National Holiday
15/03/2016,Tuesday,Constitution Day,Observance
20/03/2016,Sunday,March Equinox,Season
27/03/2016,Sunday,Catholic Easter Sunday,Observance
02/04/2016,Saturday,Union Day of Belarus and Russia,Observance
26/04/2016,Tuesday,Day of Remembrance of the Chernobyl Tragedy,Observance
01/05/2016,Sunday,Labour Day,National Holiday
01/05/2016,Sunday,Orthodox Easter Sunday,"Observance, Orthodox"
08/05/2016,Sunday,Day of the National Emblem and Flag of Belarus,Observance
09/05/2016,Monday,Victory Day,National Holiday
10/05/2016,Tuesday,Radonitsa,National Holiday
21/06/2016,Tuesday,June Solstice,Season
22/06/2016,Wednesday,Remembrance Day of Victims of the Great Patriotic War,Observance
03/07/2016,Sunday,Independence Day of the Republic of Belarus,National Holiday
06/07/2016,Wednesday,Kupalle (Day 1),Observance
07/07/2016,Thursday,Kupalle (Day 2),Observance
22/09/2016,Thursday,September Equinox,Season
14/10/2016,Friday,Mother's Day,Observance
02/11/2016,Wednesday,Remembrance Day,Observance
07/11/2016,Monday,October Revolution Day,National Holiday
21/12/2016,Wednesday,December Solstice,Season
25/12/2016,Sunday,Catholic Christmas Day,National Holiday
31/12/2016,Saturday,New Year's Eve,Observance
01/01/2017,Sunday,New Year's Day,National Holiday
07/01/2017,Saturday,Orthodox Christmas Day,National Holiday
14/02/2017,Tuesday,Valentine's Day,Observance
23/02/2017,Thursday,Defender of the Fatherland Day,Observance
08/03/2017,Wednesday,Women's Day,National Holiday
15/03/2017,Wednesday,Constitution Day,Observance
20/03/2017,Monday,March Equinox,Season
02/04/2017,Sunday,Union Day of Belarus and Russia,Observance
16/04/2017,Sunday,Catholic Easter Sunday,Observance
16/04/2017,Sunday,Orthodox Easter Sunday,"Observance, Orthodox"
25/04/2017,Tuesday,Radonitsa,National Holiday
26/04/2017,Wednesday,Day of Remembrance of the Chernobyl Tragedy,Observance
01/05/2017,Monday,Labour Day,National Holiday
09/05/2017,Tuesday,Victory Day,National Holiday
14/05/2017,Sunday,Day of the National Emblem and Flag of Belarus,Observance
21/06/2017,Wednesday,June Solstice,Season
22/06/2017,Thursday,Remembrance Day of Victims of the Great Patriotic War,Observance
03/07/2017,Monday,Independence Day of the Republic of Belarus,National Holiday
06/07/2017,Thursday,Kupalle (Day 1),Observance
07/07/2017,Friday,Kupalle (Day 2),Observance
22/09/2017,Friday,September Equinox,Season
14/10/2017,Saturday,Mother's Day,Observance
02/11/2017,Thursday,Remembrance Day,Observance
07/11/2017,Tuesday,October Revolution Day,National Holiday
21/12/2017,Thursday,December Solstice,Season
25/12/2017,Monday,Catholic Christmas Day,National Holiday
31/12/2017,Sunday,New Year's Eve,Observance
01/01/2018,Monday,New Year's Day,National Holiday
07/01/2018,Sunday,Orthodox Christmas Day,National Holiday
14/02/2018,Wednesday,Valentine's Day,Observance
23/02/2018,Friday,Defender of the Fatherland Day,Observance
08/03/2018,Thursday,Women's Day,National Holiday
15/03/2018,Thursday,Constitution Day,Observance
20/03/2018,Tuesday,March Equinox,Season
01/04/2018,Sunday,Catholic Easter Sunday,Observance
02/04/2018,Monday,Union Day of Belarus and Russia,Observance
08/04/2018,Sunday,Orthodox Easter Sunday,"Observance, Orthodox"
17/04/2018,Tuesday,Radonitsa,National Holiday
26/04/2018,Thursday,Day of Remembrance of the Chernobyl Tragedy,Observance
01/05/2018,Tuesday,Labour Day,National Holiday
09/05/2018,Wednesday,Victory Day,National Holiday
13/05/2018,Sunday,Day of the National Emblem and Flag of Belarus,Observance
21/06/2018,Thursday,June Solstice,Season
22/06/2018,Friday,Remembrance Day of Victims of the Great Patriotic War,Observance
03/07/2018,Tuesday,Independence Day of the Republic of Belarus,National Holiday
06/07/2018,Friday,Kupalle (Day 1),Observance
07/07/2018,Saturday,Kupalle (Day 2),Observance
23/09/2018,Sunday,September Equinox,Season
14/10/2018,Sunday,Mother's Day,Observance
02/11/2018,Friday,Remembrance Day,Observance
07/11/2018,Wednesday,October Revolution Day,National Holiday
22/12/2018,Saturday,December Solstice,Season
25/12/2018,Tuesday,Catholic Christmas Day,National Holiday
31/12/2018,Monday,New Year's Eve,Observance
01/01/2019,Tuesday,New Year's Day,National Holiday
07/01/2019,Monday,Orthodox Christmas Day,National Holiday
14/02/2019,Thursday,Valentine's Day,Observance
23/02/2019,Saturday,Defender of the Fatherland Day,Observance
08/03/2019,Friday,Women's Day,National Holiday
15/03/2019,Friday,Constitution Day,Observance
21/03/2019,Thursday,March Equinox,Season
02/04/2019,Tuesday,Union Day of Belarus and Russia,Observance
21/04/2019,Sunday,Catholic Easter Sunday,Observance
26/04/2019,Friday,Day of Remembrance of the Chernobyl Tragedy,Observance
28/04/2019,Sunday,Orthodox Easter Sunday,"Observance, Orthodox"
01/05/2019,Wednesday,Labour Day,National Holiday
04/05/2019,Saturday,Special Working Day,Working day on weekend
06/05/2019,Monday,Radonitsa Holiday,National Holiday
07/05/2019,Tuesday,Radonitsa,National Holiday
08/05/2019,Wednesday,Radonitsa Holiday,National Holiday
09/05/2019,Thursday,Victory Day,National Holiday
11/05/2019,Saturday,Special Working Day,Working day on weekend
12/05/2019,Sunday,Day of the National Emblem and Flag of Belarus,Observance
21/06/2019,Friday,June Solstice,Season
22/06/2019,Saturday,Remembrance Day of Victims of the Great Patriotic War,Observance
03/07/2019,Wednesday,Independence Day of the Republic of Belarus,National Holiday
06/07/2019,Saturday,Kupalle (Day 1),Observance
07/07/2019,Sunday,Kupalle (Day 2),Observance
23/09/2019,Monday,September Equinox,Season
14/10/2019,Monday,Mother's Day,Observance
02/11/2019,Saturday,Remembrance Day,Observance
07/11/2019,Thursday,October Revolution Day,National Holiday
08/11/2019,Friday,October Revolution Day Holiday,National Holiday
16/11/2019,Saturday,Special Working Day,Working day on weekend
